"","state","contest_date","name","date","market_close","market_volume","poll_estimate","poll_trend_adjusted","date_dropped"
"5776","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-01,0.2,1309,0.1580984,0.1481,2020-03-01
"5777","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-01,0.01,4110,0.04542541,0.0484,2020-03-19
"5778","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-01,0.01,0,0.01722195,0.0316,2020-03-04
"5779","New Hampshire",2020-02-11,"Deval Patrick",2020-01-01,0.01,0,0.003785156,0,2020-02-12
"5780","New Hampshire",2020-02-11,"Joe Biden",2020-01-02,0.19,2903,0.170743,0.1826,NA
"5781","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-02,0.5,3144,0.173226,0.183,2020-04-08
"5782","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-02,0.11,1939,0.1653281,0.1439,2020-03-05
"5783","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-02,0.03,6036,0.02896082,0.0416,2020-03-02
"5784","New Hampshire",2020-02-11,"Andrew Yang",2020-01-02,0.04,3351,0.03634898,0.0411,2020-02-11
"5785","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-02,0.19,2025,0.1580984,0.1481,2020-03-01
"5786","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-02,0.01,1528,0.04542541,0.0484,2020-03-19
"5787","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-02,0.01,0,0.01722195,0.0316,2020-03-04
"5788","New Hampshire",2020-02-11,"Deval Patrick",2020-01-02,0.01,0,0.003785156,0,2020-02-12
"5789","New Hampshire",2020-02-11,"Joe Biden",2020-01-03,0.18,4966,0.17071779,0.1822,NA
"5790","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-03,0.57,6671,0.17321521,0.1799,2020-04-08
"5791","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-03,0.11,2673,0.16533252,0.1393,2020-03-05
"5792","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-03,0.02,4336,0.028947163,0.0393,2020-03-02
"5793","New Hampshire",2020-02-11,"Andrew Yang",2020-01-03,0.04,5921,0.036344536,0.0396,2020-02-11
"5794","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-03,0.19,2751,0.15811412,0.1475,2020-03-01
"5795","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-03,0.01,1519,0.045428212,0.0474,2020-03-19
"5796","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-03,0.01,25,0.017154912,0.0373,2020-03-04
"5797","New Hampshire",2020-02-11,"Deval Patrick",2020-01-03,0.01,0,0.0037594347,0,2020-02-12
"5798","New Hampshire",2020-02-11,"Joe Biden",2020-01-04,0.2,3326,0.17071779,0.1822,NA
"5799","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-04,0.58,8745,0.17321521,0.1799,2020-04-08
"5800","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-04,0.1,4056,0.16533252,0.1393,2020-03-05
"5801","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-04,0.03,9097,0.028947163,0.0393,2020-03-02
"5802","New Hampshire",2020-02-11,"Andrew Yang",2020-01-04,0.03,5016,0.036344536,0.0396,2020-02-11
"5803","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-04,0.17,6072,0.15811412,0.1475,2020-03-01
"5804","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-04,0.01,1174,0.045428212,0.0474,2020-03-19
"5805","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-04,0.01,0,0.017154912,0.0373,2020-03-04
"5806","New Hampshire",2020-02-11,"Deval Patrick",2020-01-04,0.01,0,0.0037594347,0,2020-02-12
"5807","New Hampshire",2020-02-11,"Joe Biden",2020-01-05,0.22,8484,0.17071779,0.1822,NA
"5808","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-05,0.57,6120,0.17321521,0.1799,2020-04-08
"5809","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-05,0.09,9814,0.16533252,0.1393,2020-03-05
"5810","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-05,0.03,2739,0.028947163,0.0393,2020-03-02
"5811","New Hampshire",2020-02-11,"Andrew Yang",2020-01-05,0.02,21820,0.036344536,0.0396,2020-02-11
"5812","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-05,0.15,13388,0.15811412,0.1475,2020-03-01
"5813","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-05,0.01,2092,0.045428212,0.0474,2020-03-19
"5814","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-05,0.01,50,0.017154912,0.0373,2020-03-04
"5815","New Hampshire",2020-02-11,"Deval Patrick",2020-01-05,0.01,50,0.0037594347,0,2020-02-12
"5816","New Hampshire",2020-02-11,"Joe Biden",2020-01-06,0.25,7849,0.2037282,0.2111,NA
"5817","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-06,0.64,7205,0.2096822,0.2134,2020-04-08
"5818","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-06,0.09,6635,0.1577355,0.1444,2020-03-05
"5819","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-06,0.03,1308,0.04198459,0.0488,2020-03-02
"5820","New Hampshire",2020-02-11,"Andrew Yang",2020-01-06,0.01,14781,0.03151139,0.0336,2020-02-11
"5821","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-06,0.1,6534,0.1416924,0.1369,2020-03-01
"5822","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-06,0.01,11,0.03180549,0.0334,2020-03-19
"5823","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-06,0.01,16,0.01739458,0.0372,2020-03-04
"5824","New Hampshire",2020-02-11,"Deval Patrick",2020-01-06,0.01,0,0.0073469,0.0053,2020-02-12
"5825","New Hampshire",2020-02-11,"Joe Biden",2020-01-07,0.24,2187,0.2007053,0.2113,NA
"5826","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-07,0.62,4192,0.2015331,0.2104,2020-04-08
"5827","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-07,0.09,3056,0.1644872,0.1468,2020-03-05
"5828","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-07,0.02,8751,0.03923672,0.0482,2020-03-02
"5829","New Hampshire",2020-02-11,"Andrew Yang",2020-01-07,0.01,7597,0.03190557,0.0342,2020-02-11
"5830","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-07,0.12,4388,0.140168,0.1333,2020-03-01
"5831","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-07,0.01,3367,0.03354907,0.037,2020-03-19
"5832","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-07,0.01,50,0.01740817,0.0403,2020-03-04
"5833","New Hampshire",2020-02-11,"Deval Patrick",2020-01-07,0.01,0,0.006887283,0.0043,2020-02-12
"5834","New Hampshire",2020-02-11,"Joe Biden",2020-01-08,0.23,3604,0.20008553,0.211,NA
"5835","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-08,0.61,4674,0.20058462,0.2096,2020-04-08
"5836","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-08,0.09,3300,0.16484776,0.1518,2020-03-05
"5837","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-08,0.02,3455,0.039020045,0.0476,2020-03-02
"5838","New Hampshire",2020-02-11,"Andrew Yang",2020-01-08,0.03,15938,0.031899978,0.0342,2020-02-11
"5839","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-08,0.12,3137,0.14018728,0.1316,2020-03-01
"5840","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-08,0.01,531,0.033625907,0.038,2020-03-19
"5841","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-08,0.01,90,0.017505236,0.0373,2020-03-04
"5842","New Hampshire",2020-02-11,"Deval Patrick",2020-01-08,0.01,0,0.0068861457,0.0043,2020-02-12
"5843","New Hampshire",2020-02-11,"Joe Biden",2020-01-09,0.23,2999,0.2022308,0.2034,NA
"5844","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-09,0.55,21092,0.2014004,0.204,2020-04-08
"5845","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-09,0.1,19849,0.1546292,0.144,2020-03-05
"5846","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-09,0.02,3632,0.04956953,0.0531,2020-03-02
"5847","New Hampshire",2020-02-11,"Andrew Yang",2020-01-09,0.03,6162,0.03082013,0.0318,2020-02-11
"5848","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-09,0.16,17859,0.1596222,0.1525,2020-03-01
"5849","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-09,0.01,91,0.03370047,0.0349,2020-03-19
"5850","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-09,0.01,0,0.01764448,0.0377,2020-03-04
"5851","New Hampshire",2020-02-11,"Deval Patrick",2020-01-09,0.01,10,0.003845652,0.0025,2020-02-12
"5852","New Hampshire",2020-02-11,"Joe Biden",2020-01-10,0.2,3251,0.2020492,0.2063,NA
"5853","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-10,0.55,10993,0.201463,0.2053,2020-04-08
"5854","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-10,0.13,5955,0.1548662,0.1464,2020-03-05
"5855","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-10,0.02,11699,0.0495596,0.0532,2020-03-02
"5856","New Hampshire",2020-02-11,"Andrew Yang",2020-01-10,0.02,2898,0.03095695,0.032,2020-02-11
"5857","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-10,0.12,12878,0.1595343,0.1537,2020-03-01
"5858","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-10,0.01,5031,0.03373324,0.0345,2020-03-19
"5859","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-10,0.01,0,0.01771878,0.0403,2020-03-04
"5860","New Hampshire",2020-02-11,"Deval Patrick",2020-01-10,0.01,411,0.003842004,0.0025,2020-02-12
"5861","New Hampshire",2020-02-11,"Joe Biden",2020-01-11,0.23,4903,0.2020492,0.2063,NA
"5862","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-11,0.51,7121,0.201463,0.2053,2020-04-08
"5863","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-11,0.11,2196,0.1548662,0.1464,2020-03-05
"5864","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-11,0.02,2420,0.0495596,0.0532,2020-03-02
"5865","New Hampshire",2020-02-11,"Andrew Yang",2020-01-11,0.03,3259,0.03095695,0.032,2020-02-11
"5866","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-11,0.16,2578,0.1595343,0.1537,2020-03-01
"5867","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-11,0.01,1695,0.03373324,0.0345,2020-03-19
"5868","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-11,0.01,0,0.01771878,0.0403,2020-03-04
"5869","New Hampshire",2020-02-11,"Deval Patrick",2020-01-11,0.01,26,0.003842004,0.0025,2020-02-12
"5870","New Hampshire",2020-02-11,"Joe Biden",2020-01-12,0.23,855,0.2020492,0.2063,NA
"5871","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-12,0.56,6182,0.201463,0.2053,2020-04-08
"5872","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-12,0.1,3761,0.1548662,0.1464,2020-03-05
"5873","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-12,0.02,850,0.0495596,0.0532,2020-03-02
"5874","New Hampshire",2020-02-11,"Andrew Yang",2020-01-12,0.02,2341,0.03095695,0.032,2020-02-11
"5875","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-12,0.16,1202,0.1595343,0.1537,2020-03-01
"5876","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-12,0.01,697,0.03373324,0.0345,2020-03-19
"5877","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-12,0.01,0,0.01771878,0.0403,2020-03-04
"5878","New Hampshire",2020-02-11,"Deval Patrick",2020-01-12,0.01,500,0.003842004,0.0025,2020-02-12
"5879","New Hampshire",2020-02-11,"Joe Biden",2020-01-13,0.27,12582,0.2164075,0.2167,NA
"5880","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-13,0.54,11177,0.1969883,0.2003,2020-04-08
"5881","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-13,0.09,9304,0.1645043,0.1599,2020-03-05
"5882","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-13,0.02,6854,0.0428237,0.0467,2020-03-02
"5883","New Hampshire",2020-02-11,"Andrew Yang",2020-01-13,0.03,7099,0.02845181,0.0301,2020-02-11
"5884","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-13,0.13,4602,0.1370339,0.1339,2020-03-01
"5885","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-13,0.01,0,0.03548694,0.0363,2020-03-19
"5886","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-13,0.01,0,0.02783112,0.0426,2020-03-04
"5887","New Hampshire",2020-02-11,"Deval Patrick",2020-01-13,0.01,0,0.002720993,0.0023,2020-02-12
"5888","New Hampshire",2020-02-11,"Joe Biden",2020-01-14,0.25,11078,0.2163701,0.2177,NA
"5889","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-14,0.55,9230,0.1970289,0.2007,2020-04-08
"5890","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-14,0.11,7255,0.164491,0.1579,2020-03-05
"5891","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-14,0.01,117521,0.04281592,0.0468,2020-03-02
"5892","New Hampshire",2020-02-11,"Andrew Yang",2020-01-14,0.03,7184,0.02846495,0.0299,2020-02-11
"5893","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-14,0.12,5787,0.136981,0.1314,2020-03-01
"5894","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-14,0.01,1505,0.03547162,0.0354,2020-03-19
"5895","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-14,0.01,750,0.02745372,0.0444,2020-03-04
"5896","New Hampshire",2020-02-11,"Deval Patrick",2020-01-14,0.01,0,0.00267513,0.0023,2020-02-12
"5897","New Hampshire",2020-02-11,"Joe Biden",2020-01-15,0.23,5088,0.2163054,0.2172,NA
"5898","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-15,0.55,4335,0.1969925,0.201,2020-04-08
"5899","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-15,0.1,4616,0.1644425,0.1584,2020-03-05
"5900","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-15,0.01,18269,0.04287367,0.0466,2020-03-02
"5901","New Hampshire",2020-02-11,"Andrew Yang",2020-01-15,0.03,16922,0.02853251,0.0298,2020-02-11
"5902","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-15,0.13,4624,0.137027,0.1319,2020-03-01
"5903","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-15,0.01,691,0.03547272,0.0354,2020-03-19
"5904","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-15,0.01,1000,0.02743622,0.0439,2020-03-04
"5905","New Hampshire",2020-02-11,"Deval Patrick",2020-01-15,0.01,191,0.002701778,0.0023,2020-02-12
"5906","New Hampshire",2020-02-11,"Joe Biden",2020-01-16,0.2,11524,0.1883487,0.1849,NA
"5907","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-16,0.6,11126,0.1915899,0.1961,2020-04-08
"5908","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-16,0.09,4812,0.1553032,0.1507,2020-03-05
"5909","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-16,0.02,18908,0.06453656,0.0671,2020-03-02
"5910","New Hampshire",2020-02-11,"Andrew Yang",2020-01-16,0.03,5174,0.03585044,0.0366,2020-02-11
"5911","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-16,0.14,6123,0.1486858,0.1393,2020-03-01
"5912","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-16,0.01,77,0.03714694,0.037,2020-03-19
"5913","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-16,0.01,77,0.01857644,0.0289,2020-03-04
"5914","New Hampshire",2020-02-11,"Deval Patrick",2020-01-16,0.01,0,0.003435331,0.003,2020-02-12
"5915","New Hampshire",2020-02-11,"Joe Biden",2020-01-17,0.2,3946,0.188549,0.1894,NA
"5916","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-17,0.6,7018,0.191698,0.1972,2020-04-08
"5917","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-17,0.1,4263,0.1552351,0.1484,2020-03-05
"5918","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-17,0.01,6616,0.06447391,0.0662,2020-03-02
"5919","New Hampshire",2020-02-11,"Andrew Yang",2020-01-17,0.03,4385,0.03587947,0.0369,2020-02-11
"5920","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-17,0.15,2951,0.1488099,0.1434,2020-03-01
"5921","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-17,0.01,1,0.03720556,0.0374,2020-03-19
"5922","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-17,0.01,0,0.01837496,0.0309,2020-03-04
"5923","New Hampshire",2020-02-11,"Deval Patrick",2020-01-17,0.01,0,0.003435331,0.003,2020-02-12
"5924","New Hampshire",2020-02-11,"Joe Biden",2020-01-18,0.2,915,0.188549,0.1894,NA
"5925","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-18,0.6,3681,0.191698,0.1972,2020-04-08
"5926","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-18,0.1,1275,0.1552351,0.1484,2020-03-05
"5927","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-18,0.01,611,0.06447391,0.0662,2020-03-02
"5928","New Hampshire",2020-02-11,"Andrew Yang",2020-01-18,0.04,3132,0.03587947,0.0369,2020-02-11
"5929","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-18,0.15,6144,0.1488099,0.1434,2020-03-01
"5930","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-18,0.01,3812,0.03720556,0.0374,2020-03-19
"5931","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-18,0.01,0,0.01837496,0.0309,2020-03-04
"5932","New Hampshire",2020-02-11,"Deval Patrick",2020-01-18,0.01,0,0.003435331,0.003,2020-02-12
"5933","New Hampshire",2020-02-11,"Joe Biden",2020-01-19,0.2,2707,0.1886154,0.1895,NA
"5934","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-19,0.58,6088,0.1914951,0.197,2020-04-08
"5935","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-19,0.11,2447,0.1552543,0.1484,2020-03-05
"5936","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-19,0.04,29098,0.06446837,0.0662,2020-03-02
"5937","New Hampshire",2020-02-11,"Andrew Yang",2020-01-19,0.03,4283,0.03578733,0.0369,2020-02-11
"5938","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-19,0.13,3098,0.1488207,0.1435,2020-03-01
"5939","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-19,0.01,643,0.03719494,0.0374,2020-03-19
"5940","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-19,0.01,0,0.01830157,0.0308,2020-03-04
"5941","New Hampshire",2020-02-11,"Deval Patrick",2020-01-19,0.01,0,0.00342945,0.003,2020-02-12
"5942","New Hampshire",2020-02-11,"Joe Biden",2020-01-20,0.23,7897,0.1886192,0.1895,NA
"5943","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-20,0.56,5018,0.1914658,0.197,2020-04-08
"5944","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-20,0.1,3669,0.1552712,0.1484,2020-03-05
"5945","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-20,0.04,3218,0.06447682,0.0663,2020-03-02
"5946","New Hampshire",2020-02-11,"Andrew Yang",2020-01-20,0.05,8592,0.03577981,0.0368,2020-02-11
"5947","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-20,0.12,2333,0.1488048,0.1435,2020-03-01
"5948","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-20,0.01,1132,0.03718616,0.0374,2020-03-19
"5949","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-20,0.01,0,0.01826099,0.0307,2020-03-04
"5950","New Hampshire",2020-02-11,"Deval Patrick",2020-01-20,0.01,0,0.003417229,0.003,2020-02-12
"5951","New Hampshire",2020-02-11,"Joe Biden",2020-01-21,0.25,3620,0.1802214,0.1803,NA
"5952","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-21,0.56,9028,0.1927491,0.1924,2020-04-08
"5953","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-21,0.09,3795,0.1388331,0.1369,2020-03-05
"5954","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-21,0.02,2889,0.07084915,0.0712,2020-03-02
"5955","New Hampshire",2020-02-11,"Andrew Yang",2020-01-21,0.03,4332,0.04347402,0.0431,2020-02-11
"5956","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-21,0.13,5484,0.1396906,0.138,2020-03-01
"5957","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-21,0.01,2007,0.04136861,0.041,2020-03-19
"5958","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-21,0.01,0,0.01826099,0.0307,2020-03-04
"5959","New Hampshire",2020-02-11,"Deval Patrick",2020-01-21,0.01,0,0.003830999,0.004,2020-02-12
"5960","New Hampshire",2020-02-11,"Joe Biden",2020-01-22,0.22,10305,0.180055,0.1793,NA
"5961","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-22,0.59,16390,0.1930138,0.1954,2020-04-08
"5962","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-22,0.09,10177,0.1384974,0.1379,2020-03-05
"5963","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-22,0.02,6221,0.07073388,0.0713,2020-03-02
"5964","New Hampshire",2020-02-11,"Andrew Yang",2020-01-22,0.04,26762,0.04354267,0.0431,2020-02-11
"5965","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-22,0.13,6539,0.1398832,0.1387,2020-03-01
"5966","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-22,0.01,200,0.04133932,0.0411,2020-03-19
"5967","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-22,0.01,0,0.01853774,0.0333,2020-03-04
"5968","New Hampshire",2020-02-11,"Deval Patrick",2020-01-22,0.01,0,0.0038763,0.0041,2020-02-12
"5969","New Hampshire",2020-02-11,"Joe Biden",2020-01-23,0.17,11400,0.1706717,0.1704,NA
"5970","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-23,0.63,27292,0.2174476,0.2195,2020-04-08
"5971","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-23,0.08,9269,0.1367327,0.1367,2020-03-05
"5972","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-23,0.03,4417,0.06945596,0.0704,2020-03-02
"5973","New Hampshire",2020-02-11,"Andrew Yang",2020-01-23,0.04,8796,0.04421627,0.0448,2020-02-11
"5974","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-23,0.12,7113,0.1459198,0.1436,2020-03-01
"5975","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-23,0.01,6294,0.04319286,0.043,2020-03-19
"5976","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-23,0.01,150,0.00939876,0.0137,2020-03-04
"5977","New Hampshire",2020-02-11,"Deval Patrick",2020-01-23,0.01,0,0.005846162,0.0061,2020-02-12
"5978","New Hampshire",2020-02-11,"Joe Biden",2020-01-24,0.18,6811,0.1706594,0.1703,NA
"5979","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-24,0.66,13856,0.2174463,0.2194,2020-04-08
"5980","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-24,0.07,10314,0.136719,0.1365,2020-03-05
"5981","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-24,0.02,3338,0.06944365,0.0703,2020-03-02
"5982","New Hampshire",2020-02-11,"Andrew Yang",2020-01-24,0.03,3559,0.04419638,0.0445,2020-02-11
"5983","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-24,0.12,6409,0.1458995,0.1436,2020-03-01
"5984","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-24,0.01,2110,0.04317589,0.0428,2020-03-19
"5985","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-24,0.01,4,0.009394237,0.0136,2020-03-04
"5986","New Hampshire",2020-02-11,"Deval Patrick",2020-01-24,0.01,0,0.005872654,0.0062,2020-02-12
"5987","New Hampshire",2020-02-11,"Joe Biden",2020-01-25,0.14,6237,0.170601,0.1702,NA
"5988","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-25,0.74,19907,0.2175352,0.2194,2020-04-08
"5989","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-25,0.07,14228,0.1366113,0.1364,2020-03-05
"5990","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-25,0.02,15769,0.06946058,0.0703,2020-03-02
"5991","New Hampshire",2020-02-11,"Andrew Yang",2020-01-25,0.02,8178,0.04419803,0.0445,2020-02-11
"5992","New Hampshire",2020-02-11,"Pete Buttigieg",2020-01-25,0.11,10086,0.1458857,0.1435,2020-03-01
"5993","New Hampshire",2020-02-11,"Tulsi Gabbard",2020-01-25,0.01,652,0.04316297,0.0428,2020-03-19
"5994","New Hampshire",2020-02-11,"Michael Bloomberg",2020-01-25,0.01,0,0.009390013,0.0136,2020-03-04
"5995","New Hampshire",2020-02-11,"Deval Patrick",2020-01-25,0.01,0,0.005871844,0.0062,2020-02-12
"5996","New Hampshire",2020-02-11,"Joe Biden",2020-01-26,0.12,9108,0.1676748,0.1674,NA
"5997","New Hampshire",2020-02-11,"Bernie Sanders",2020-01-26,0.74,30737,0.216406,0.2173,2020-04-08
"5998","New Hampshire",2020-02-11,"Elizabeth Warren",2020-01-26,0.06,10107,0.1318001,0.1315,2020-03-05
"5999","New Hampshire",2020-02-11,"Amy Klobuchar",2020-01-26,0.02,7931,0.07465994,0.0753,2020-03-02
